,datetime,stock_code,exchange_code,product_type,expiry_date,right,strike_price,open,high,low,close,volume,open_interest,count
609,2013-06-20 12:06:00,NIFTY,NSE,,,,,5754.15,5755,5645.65,5655.9,596668161,,609
610,2013-06-21 12:06:00,NIFTY,NSE,,,,,5639.9,5686.15,5616.85,5667.65,711303279,,610
611,2013-06-24 12:06:00,NIFTY,NSE,,,,,5638.05,5640,5566.25,5590.25,606959278,,611
612,2013-06-25 12:06:00,NIFTY,NSE,,,,,5606.95,5666.25,5570.25,5609.1,703751413,,612
613,2013-06-26 12:06:00,NIFTY,NSE,,,,,5627.95,5635.25,5579.35,5588.7,571338144,,613
614,2013-06-27 12:06:00,NIFTY,NSE,,,,,5647.95,5699.35,5630.95,5682.35,745982873,,614
615,2013-06-28 12:06:00,NIFTY,NSE,,,,,5749.5,5852.95,5749.5,5842.2,682727853,,615
616,2013-07-01 12:07:00,NIFTY,NSE,,,,,5834.1,5904.35,5822.2,5898.85,616894533,,616
617,2013-07-02 12:07:00,NIFTY,NSE,,,,,5885.5,5898.8,5852.3,5857.55,608879405,,617
618,2013-07-03 12:07:00,NIFTY,NSE,,,,,5811.95,5815,5760.4,5770.9,624001324,,618
619,2013-07-04 12:07:00,NIFTY,NSE,,,,,5794.75,5848.2,5786.05,5836.95,658276290,,619
620,2013-07-05 12:07:00,NIFTY,NSE,,,,,5889.95,5900.45,5858.45,5867.9,488808583,,620
621,2013-07-08 12:07:00,NIFTY,NSE,,,,,5833.15,5833.85,5775.55,5811.55,520908389,,621
622,2013-07-09 12:07:00,NIFTY,NSE,,,,,5834.6,5864.95,5834.6,5859,523055509,,622
623,2013-07-10 12:07:00,NIFTY,NSE,,,,,5869.9,5879.35,5802.85,5816.7,514152920,,623
624,2013-07-11 12:07:00,NIFTY,NSE,,,,,5894.5,5948.85,5887.95,5935.1,482503467,,624
625,2013-07-12 12:07:00,NIFTY,NSE,,,,,6000.5,6019,5951.15,6009,471580493,,625
626,2013-07-15 12:07:00,NIFTY,NSE,,,,,5991.2,6038.2,5980.95,6030.8,545422543,,626
627,2013-07-16 12:07:00,NIFTY,NSE,,,,,5930.8,5966.05,5910.95,5955.25,603574904,,627
628,2013-07-17 12:07:00,NIFTY,NSE,,,,,5972.25,5989.8,5926.75,5973.3,721200843,,628
629,2013-07-18 12:07:00,NIFTY,NSE,,,,,5984.7,6051.1,5974.55,6038.05,589244285,,629
630,2013-07-19 12:07:00,NIFTY,NSE,,,,,6057.2,6066.85,6020.25,6029.2,564664823,,630
631,2013-07-22 12:07:00,NIFTY,NSE,,,,,6009.75,6064.15,6004.25,6031.8,447804742,,631
632,2013-07-23 12:07:00,NIFTY,NSE,,,,,6064.3,6093.35,6061.3,6077.8,507781689,,632
633,2013-07-24 12:07:00,NIFTY,NSE,,,,,6032.2,6047.25,5962.6,5990.5,569208124,,633
634,2013-07-25 12:07:00,NIFTY,NSE,,,,,5970.4,5990.65,5896.4,5907.5,736085678,,634
635,2013-07-26 12:07:00,NIFTY,NSE,,,,,5937.95,5944.5,5869.5,5886.2,584410245,,635
636,2013-07-29 12:07:00,NIFTY,NSE,,,,,5869.95,5886,5825.8,5831.65,521534483,,636
637,2013-07-30 12:07:00,NIFTY,NSE,,,,,5836.05,5861.3,5747.6,5755.05,590509348,,637
638,2013-07-31 12:07:00,NIFTY,NSE,,,,,5738.35,5752.1,5675.75,5742,784504357,,638
639,2013-08-01 12:08:00,NIFTY,NSE,,,,,5776.9,5808.5,5676.85,5727.85,768196524,,639
640,2013-08-02 12:08:00,NIFTY,NSE,,,,,5750.05,5761.85,5649,5677.9,726755760,,640
641,2013-08-05 12:08:00,NIFTY,NSE,,,,,5682.4,5721,5661.5,5685.4,614926520,,641
642,2013-08-06 12:08:00,NIFTY,NSE,,,,,5664.9,5664.9,5521.8,5542.25,683935647,,642
643,2013-08-07 12:08:00,NIFTY,NSE,,,,,5549.3,5561.45,5486.85,5519.1,731749328,,643
644,2013-08-08 12:08:00,NIFTY,NSE,,,,,5510.05,5577.6,5510.05,5565.65,599000446,,644
645,2013-08-12 12:08:00,NIFTY,NSE,,,,,5606.7,5644.1,5557.1,5612.4,582196699,,645
646,2013-08-13 12:08:00,NIFTY,NSE,,,,,5600.25,5704.75,5578.9,5699.3,653718733,,646
647,2013-08-14 12:08:00,NIFTY,NSE,,,,,5715.4,5754.55,5690.2,5742.3,673494492,,647
648,2013-08-16 12:08:00,NIFTY,NSE,,,,,5705.45,5716.6,5496.05,5507.85,681292714,,648
649,2013-08-19 12:08:00,NIFTY,NSE,,,,,5497.55,5499.65,5360.65,5414.75,619655955,,649
650,2013-08-20 12:08:00,NIFTY,NSE,,,,,5353.45,5417.8,5306.35,5401.45,711067868,,650
651,2013-08-21 12:08:00,NIFTY,NSE,,,,,5494.45,5504.1,5268.45,5302.55,719629738,,651
652,2013-08-22 12:08:00,NIFTY,NSE,,,,,5282.8,5418.95,5254.05,5408.45,716908459,,652
653,2013-08-23 12:08:00,NIFTY,NSE,,,,,5428.75,5478.8,5377.8,5471.75,621001380,,653
654,2013-08-26 12:08:00,NIFTY,NSE,,,,,5499.4,5528.7,5454.45,5476.5,633678335,,654
655,2013-08-27 12:08:00,NIFTY,NSE,,,,,5426.5,5427.4,5274.25,5287.45,660359724,,655
656,2013-08-28 12:08:00,NIFTY,NSE,,,,,5233.45,5317.7,5118.85,5285,791337807,,656
657,2013-08-29 12:08:00,NIFTY,NSE,,,,,5316.5,5428.9,5303,5409.05,885434188,,657
658,2013-08-30 12:08:00,NIFTY,NSE,,,,,5407.45,5493.3,5360.2,5471.8,771128391,,658
659,2013-09-02 12:09:00,NIFTY,NSE,,,,,5480.25,5564.9,5478.85,5550.75,572530487,,659
660,2013-09-03 12:09:00,NIFTY,NSE,,,,,5574.7,5580.95,5323.75,5341.45,626243635,,660
661,2013-09-04 12:09:00,NIFTY,NSE,,,,,5358.65,5460.25,5318.9,5448.1,585031773,,661
662,2013-09-05 12:09:00,NIFTY,NSE,,,,,5553.75,5625.75,5552.7,5592.95,755517376,,662
663,2013-09-06 12:09:00,NIFTY,NSE,,,,,5617.45,5688.6,5566.15,5680.4,706812239,,663
664,2013-09-10 12:09:00,NIFTY,NSE,,,,,5738.5,5904.85,5738.2,5896.75,707911383,,664
665,2013-09-11 12:09:00,NIFTY,NSE,,,,,5887.25,5924.35,5832.7,5913.15,848421881,,665
666,2013-09-12 12:09:00,NIFTY,NSE,,,,,5931.15,5932,5815.8,5850.7,833986498,,666
667,2013-09-13 12:09:00,NIFTY,NSE,,,,,5828,5884.3,5822.9,5850.6,675414572,,667
668,2013-09-16 12:09:00,NIFTY,NSE,,,,,5930.3,5957.25,5798.15,5840.55,661717278,,668
669,2013-09-17 12:09:00,NIFTY,NSE,,,,,5824.2,5857.8,5804.9,5850.2,451745188,,669
670,2013-09-18 12:09:00,NIFTY,NSE,,,,,5872.75,5916.9,5840.2,5899.45,456927505,,670
671,2013-09-19 12:09:00,NIFTY,NSE,,,,,6044.15,6142.5,6040.15,6115.55,861213976,,671
672,2013-09-20 12:09:00,NIFTY,NSE,,,,,6104.55,6130.95,5932.85,6012.1,934552421,,672
673,2013-09-23 12:09:00,NIFTY,NSE,,,,,5945.8,5989.4,5871.4,5889.75,544149191,,673
674,2013-09-24 12:09:00,NIFTY,NSE,,,,,5855,5938.4,5854.55,5892.45,538518902,,674
675,2013-09-25 12:09:00,NIFTY,NSE,,,,,5901.55,5910.55,5811.1,5873.85,597319039,,675
676,2013-09-26 12:09:00,NIFTY,NSE,,,,,5872.8,5917.65,5864.1,5882.25,668670432,,676
677,2013-09-27 12:09:00,NIFTY,NSE,,,,,5905.55,5909.2,5819.3,5833.2,547424127,,677
678,2013-09-30 12:09:00,NIFTY,NSE,,,,,5801.05,5810.2,5718.5,5735.3,490750536,,678
679,2013-10-01 12:10:00,NIFTY,NSE,,,,,5756.1,5786.45,5700.95,5780.05,507571403,,679
680,2013-10-03 12:10:00,NIFTY,NSE,,,,,5819.1,5917.6,5802.7,5909.7,617064768,,680
681,2013-10-04 12:10:00,NIFTY,NSE,,,,,5891.3,5950.45,5885,5907.3,594144948,,681
682,2013-10-07 12:10:00,NIFTY,NSE,,,,,5889.05,5912,5825.85,5906.15,478181760,,682
683,2013-10-08 12:10:00,NIFTY,NSE,,,,,5975,5981.7,5913,5928.4,580671129,,683
684,2013-10-09 12:10:00,NIFTY,NSE,,,,,5893.25,6015.5,5877.1,6007.45,649407328,,684
685,2013-10-10 12:10:00,NIFTY,NSE,,,,,6001.05,6033.95,5979.8,6020.95,560102120,,685
686,2013-10-11 12:10:00,NIFTY,NSE,,,,,6104.85,6107.6,6046.4,6096.2,612458928,,686
687,2013-10-14 12:10:00,NIFTY,NSE,,,,,6093,6124.1,6082.9,6112.7,538545953,,687
688,2013-10-15 12:10:00,NIFTY,NSE,,,,,6147.55,6156.3,6056.55,6089.05,641349462,,688
689,2013-10-17 12:10:00,NIFTY,NSE,,,,,6098.5,6110.75,6032.55,6045.85,630932777,,689
690,2013-10-18 12:10:00,NIFTY,NSE,,,,,6070.9,6201.45,6070.9,6189.35,649817598,,690
691,2013-10-21 12:10:00,NIFTY,NSE,,,,,6202,6218.95,6163.3,6204.95,692190599,,691
692,2013-10-22 12:10:00,NIFTY,NSE,,,,,6192.3,6220.1,6181.8,6202.8,780829417,,692
693,2013-10-23 12:10:00,NIFTY,NSE,,,,,6209.55,6217.95,6116.6,6178.35,717320439,,693
694,2013-10-24 12:10:00,NIFTY,NSE,,,,,6162.8,6252.45,6142.95,6164.35,711875460,,694
695,2013-10-25 12:10:00,NIFTY,NSE,,,,,6154,6174.75,6125.95,6144.9,524926552,,695
696,2013-10-28 12:10:00,NIFTY,NSE,,,,,6155.1,6168.75,6094.1,6101.1,502800784,,696
697,2013-10-29 12:10:00,NIFTY,NSE,,,,,6107.55,6228.05,6079.2,6220.9,639867745,,697
698,2013-10-30 12:10:00,NIFTY,NSE,,,,,6230.8,6269.2,6222.6,6251.7,605264729,,698
699,2013-10-31 12:10:00,NIFTY,NSE,,,,,6237.15,6309.05,6235.9,6299.15,899487974,,699
700,2013-11-01 12:11:00,NIFTY,NSE,,,,,6289.75,6332.6,6286.95,6307.2,892585247,,700
701,2013-11-03 12:11:00,NIFTY,NSE,,,,,6332.05,6342.95,6311.15,6317.35,182578015,,701
702,2013-11-05 12:11:00,NIFTY,NSE,,,,,6282.15,6304.75,6244.3,6253.15,794435331,,702
703,2013-11-06 12:11:00,NIFTY,NSE,,,,,6260.55,6269.7,6208.7,6215.15,684803833,,703
704,2013-11-07 12:11:00,NIFTY,NSE,,,,,6228.9,6288.95,6180.8,6187.25,686059354,,704
705,2013-11-08 12:11:00,NIFTY,NSE,,,,,6170.15,6185.15,6120.95,6140.75,601700899,,705
706,2013-11-11 12:11:00,NIFTY,NSE,,,,,6110.4,6141.65,6067.75,6078.8,580701972,,706
707,2013-11-12 12:11:00,NIFTY,NSE,,,,,6087.25,6108.7,6011.75,6018.05,608968477,,707
708,2013-11-13 12:11:00,NIFTY,NSE,,,,,5998.85,6042.25,5972.45,5989.6,569145440,,708
709,2013-11-14 12:11:00,NIFTY,NSE,,,,,6037,6101.65,6036.65,6056.15,527842208,,709
710,2013-11-18 12:11:00,NIFTY,NSE,,,,,6111.05,6196.8,6110.4,6189,565259607,,710
711,2013-11-19 12:11:00,NIFTY,NSE,,,,,6197.25,6212.4,6180.2,6203.35,618595349,,711
712,2013-11-20 12:11:00,NIFTY,NSE,,,,,6186.85,6204.35,6106.95,6122.9,691911304,,712
713,2013-11-21 12:11:00,NIFTY,NSE,,,,,6096.5,6097.35,5985.4,5999.05,554082506,,713
714,2013-11-22 12:11:00,NIFTY,NSE,,,,,6027.35,6049.6,5972.8,5995.45,494391154,,714
715,2013-11-25 12:11:00,NIFTY,NSE,,,,,6035.95,6123.5,6035.95,6115.35,483525397,,715
716,2013-11-26 12:11:00,NIFTY,NSE,,,,,6099.25,6112.7,6047.75,6059.1,750715804,,716
717,2013-11-27 12:11:00,NIFTY,NSE,,,,,6062.7,6074,6030.3,6057.1,505904269,,717
718,2013-11-28 12:11:00,NIFTY,NSE,,,,,6092,6112.95,6068.3,6091.85,789880195,,718
719,2013-11-29 12:11:00,NIFTY,NSE,,,,,6103.9,6182.5,6103.8,6176.1,650095858,,719
720,2013-12-02 12:12:00,NIFTY,NSE,,,,,6171.15,6228.7,6171.15,6217.85,572685937,,720
721,2013-12-03 12:12:00,NIFTY,NSE,,,,,6204.25,6225.4,6191.4,6201.85,604223558,,721
722,2013-12-04 12:12:00,NIFTY,NSE,,,,,6187.95,6209.15,6149.9,6160.95,797007429,,722
723,2013-12-05 12:12:00,NIFTY,NSE,,,,,6262.45,6300.55,6232,6241.1,704123620,,723
724,2013-12-06 12:12:00,NIFTY,NSE,,,,,6234.4,6275.35,6230.75,6259.9,609474757,,724
725,2013-12-09 12:12:00,NIFTY,NSE,,,,,6415,6415.25,6345,6363.9,711164807,,725
726,2013-12-10 12:12:00,NIFTY,NSE,,,,,6354.7,6362.25,6307.55,6332.85,687538097,,726
727,2013-12-11 12:12:00,NIFTY,NSE,,,,,6307.2,6326.6,6280.25,6307.9,552035437,,727
728,2013-12-12 12:12:00,NIFTY,NSE,,,,,6276.75,6286.85,6230.55,6237.05,520166894,,728
729,2013-12-13 12:12:00,NIFTY,NSE,,,,,6201.3,6208.6,6161.4,6168.4,511866742,,729
730,2013-12-16 12:12:00,NIFTY,NSE,,,,,6168.35,6183.25,6146.05,6154.7,500369795,,730
731,2013-12-17 12:12:00,NIFTY,NSE,,,,,6178.2,6190.55,6133,6139.05,531434116,,731
732,2013-12-18 12:12:00,NIFTY,NSE,,,,,6129.95,6236,6129.95,6217.15,670007653,,732
733,2013-12-19 12:12:00,NIFTY,NSE,,,,,6253.9,6263.75,6150.7,6166.65,835875558,,733
734,2013-12-20 12:12:00,NIFTY,NSE,,,,,6179.95,6284.5,6170.35,6274.25,690769639,,734
735,2013-12-23 12:12:00,NIFTY,NSE,,,,,6267.2,6317.5,6266.95,6284.5,705472857,,735
736,2013-12-24 12:12:00,NIFTY,NSE,,,,,6296.45,6301.5,6262,6268.4,621756013,,736
737,2013-12-26 12:12:00,NIFTY,NSE,,,,,6270.1,6302.75,6259.45,6278.9,858824781,,737
738,2013-12-27 12:12:00,NIFTY,NSE,,,,,6292.8,6324.9,6289.4,6313.8,581139143,,738
739,2013-12-30 12:12:00,NIFTY,NSE,,,,,6336.4,6344.05,6273.15,6291.1,530134404,,739
740,2013-12-31 12:12:00,NIFTY,NSE,,,,,6307.35,6317.3,6287.3,6304,600011022,,740
741,2014-01-01 12:01:00,NIFTY,NSE,,,,,6323.8,6327.2,6298.25,6301.65,573342383,,741
742,2014-01-02 12:01:00,NIFTY,NSE,,,,,6301.25,6358.3,6211.3,6221.15,907537593,,742
743,2014-01-03 12:01:00,NIFTY,NSE,,,,,6194.55,6221.7,6171.25,6211.15,642453505,,743
744,2014-01-06 12:01:00,NIFTY,NSE,,,,,6220.85,6224.7,6170.25,6191.45,613704297,,744
745,2014-01-07 12:01:00,NIFTY,NSE,,,,,6203.9,6221.5,6144.75,6162.25,749543268,,745
746,2014-01-08 12:01:00,NIFTY,NSE,,,,,6178.05,6192.1,6160.35,6174.6,737525306,,746
747,2014-01-10 12:01:00,NIFTY,NSE,,,,,6178.85,6239.1,6139.6,6171.45,701018310,,747
748,2014-01-13 12:01:00,NIFTY,NSE,,,,,6189.55,6288.2,6189.55,6272.75,545588088,,748
749,2014-01-14 12:01:00,NIFTY,NSE,,,,,6260.25,6280.35,6234.15,6241.85,501376420,,749
750,2014-01-15 12:01:00,NIFTY,NSE,,,,,6265.95,6325.2,6265.3,6320.9,594396493,,750
751,2014-01-16 12:01:00,NIFTY,NSE,,,,,6341.35,6346.5,6299.85,6318.9,543906076,,751
752,2014-01-17 12:01:00,NIFTY,NSE,,,,,6306.25,6327.1,6246.35,6261.65,556905468,,752
753,2014-01-20 12:01:00,NIFTY,NSE,,,,,6261.75,6307.45,6243.35,6303.95,509041969,,753
754,2014-01-21 12:01:00,NIFTY,NSE,,,,,6320.15,6330.3,6297.9,6313.8,529743310,,754
755,2014-01-22 12:01:00,NIFTY,NSE,,,,,6309.05,6349.95,6287.45,6338.95,530245573,,755
756,2014-01-23 12:01:00,NIFTY,NSE,,,,,6325.95,6355.6,6316.4,6345.65,509499474,,756
757,2014-01-24 12:01:00,NIFTY,NSE,,,,,6301.65,6331.45,6263.9,6266.75,517372400,,757
758,2014-01-27 12:01:00,NIFTY,NSE,,,,,6186.3,6188.55,6130.25,6135.85,628937879,,758
759,2014-01-28 12:01:00,NIFTY,NSE,,,,,6131.85,6163.6,6085.95,6126.25,616912104,,759
760,2014-01-29 12:01:00,NIFTY,NSE,,,,,6161,6170.45,6109.8,6120.25,548725480,,760
761,2014-01-30 12:01:00,NIFTY,NSE,,,,,6067,6082.85,6027.25,6073.7,744810962,,761
762,2014-01-31 12:01:00,NIFTY,NSE,,,,,6082.75,6097.85,6067.35,6089.5,591471589,,762
763,2014-02-03 12:02:00,NIFTY,NSE,,,,,6058.8,6074.85,5994.45,6001.8,509507435,,763
764,2014-02-04 12:02:00,NIFTY,NSE,,,,,5947.6,6017.8,5933.3,6000.9,593531430,,764
765,2014-02-05 12:02:00,NIFTY,NSE,,,,,6004.25,6028.05,5962.05,6022.4,543141231,,765
766,2014-02-06 12:02:00,NIFTY,NSE,,,,,6028.35,6048.35,5965.4,6036.3,557401050,,766
767,2014-02-07 12:02:00,NIFTY,NSE,,,,,6077.65,6079.95,6030.9,6063.2,546595347,,767
768,2014-02-10 12:02:00,NIFTY,NSE,,,,,6072.8,6083.05,6046.4,6053.45,482255935,,768
769,2014-02-11 12:02:00,NIFTY,NSE,,,,,6072.45,6081.85,6053.25,6062.7,473760166,,769
770,2014-02-12 12:02:00,NIFTY,NSE,,,,,6085.35,6106.6,6077.4,6084,487763825,,770
771,2014-02-13 12:02:00,NIFTY,NSE,,,,,6087.55,6094.4,5991.1,6001.1,489840992,,771
772,2014-02-14 12:02:00,NIFTY,NSE,,,,,6023.75,6056.4,5984.6,6048.35,476123906,,772
773,2014-02-17 12:02:00,NIFTY,NSE,,,,,6057.1,6080.65,6038.3,6073.3,406406519,,773
774,2014-02-18 12:02:00,NIFTY,NSE,,,,,6071.3,6141.7,6066.8,6127.1,448842487,,774
775,2014-02-19 12:02:00,NIFTY,NSE,,,,,6132.05,6160.35,6125.75,6152.75,406114420,,775
776,2014-02-20 12:02:00,NIFTY,NSE,,,,,6127.15,6129.1,6086.45,6091.45,505065003,,776
777,2014-02-21 12:02:00,NIFTY,NSE,,,,,6108.3,6159.65,6108,6155.45,471136794,,777
778,2014-02-24 12:02:00,NIFTY,NSE,,,,,6140.95,6191.85,6130.8,6186.1,467304428,,778
779,2014-02-25 12:02:00,NIFTY,NSE,,,,,6205.7,6216.85,6176.6,6200.05,500267069,,779
780,2014-02-26 12:02:00,NIFTY,NSE,,,,,6202.45,6245.95,6202.1,6238.8,632629656,,780
781,2014-02-28 12:02:00,NIFTY,NSE,,,,,6228.45,6282.7,6228.1,6276.95,639241058,,781
782,2014-03-03 12:03:00,NIFTY,NSE,,,,,6264.35,6277.75,6212.25,6221.45,553445237,,782
783,2014-03-04 12:03:00,NIFTY,NSE,,,,,6216.75,6302.15,6215.7,6297.95,595689193,,783
784,2014-03-05 12:03:00,NIFTY,NSE,,,,,6328.45,6336.25,6287.8,6328.65,625017290,,784
785,2014-03-06 12:03:00,NIFTY,NSE,,,,,6344.75,6406.6,6339.7,6401.15,745511315,,785
786,2014-03-07 12:03:00,NIFTY,NSE,,,,,6413.95,6537.8,6413.55,6526.65,1014289911,,786
787,2014-03-10 12:03:00,NIFTY,NSE,,,,,6491.7,6562.2,6487.35,6537.25,813024817,,787
788,2014-03-11 12:03:00,NIFTY,NSE,,,,,6537.35,6562.85,6494.25,6511.9,814975809,,788
789,2014-03-12 12:03:00,NIFTY,NSE,,,,,6497.5,6546.15,6487.3,6516.9,639612460,,789
790,2014-03-13 12:03:00,NIFTY,NSE,,,,,6491.75,6561.45,6476.65,6493.1,672575140,,790
791,2014-03-14 12:03:00,NIFTY,NSE,,,,,6447.25,6518.45,6432.7,6504.2,596804802,,791
792,2014-03-18 12:03:00,NIFTY,NSE,,,,,6532.45,6574.95,6497.65,6516.65,624344922,,792
793,2014-03-19 12:03:00,NIFTY,NSE,,,,,6530,6541.2,6506,6524.05,621934450,,793
794,2014-03-20 12:03:00,NIFTY,NSE,,,,,6508.35,6523.65,6473.25,6483.1,591726731,,794
795,2014-03-21 12:03:00,NIFTY,NSE,,,,,6515.2,6522.9,6485.7,6493.2,733025566,,795
796,2014-03-22 12:03:00,NIFTY,NSE,,,,,6497.8,6502.65,6481.35,6494.9,90860320,,796
797,2014-03-24 12:03:00,NIFTY,NSE,,,,,6510.5,6591.5,6510.5,6583.5,594475565,,797
798,2014-03-25 12:03:00,NIFTY,NSE,,,,,6550.1,6595.55,6544.85,6589.75,702972560,,798
799,2014-03-26 12:03:00,NIFTY,NSE,,,,,6615.65,6627.45,6580.6,6601.4,783407143,,799
800,2014-03-27 12:03:00,NIFTY,NSE,,,,,6613.1,6673.95,6599.5,6641.75,967548404,,800
801,2014-03-28 12:03:00,NIFTY,NSE,,,,,6673.05,6702.6,6643.8,6695.9,780498323,,801
802,2014-03-31 12:03:00,NIFTY,NSE,,,,,6723.15,6730.05,6662.4,6704.2,906049704,,802
803,2014-04-01 12:04:00,NIFTY,NSE,,,,,6729.5,6732.25,6675.45,6721.05,767440364,,803
804,2014-04-02 12:04:00,NIFTY,NSE,,,,,6757.6,6763.5,6723.6,6752.55,904358000,,804
805,2014-04-03 12:04:00,NIFTY,NSE,,,,,6772.05,6776.75,6696.9,6736.1,982803594,,805
806,2014-04-04 12:04:00,NIFTY,NSE,,,,,6741.85,6741.85,6685.15,6694.35,1005598195,,806
807,2014-04-07 12:04:00,NIFTY,NSE,,,,,6694.25,6725.15,6650.4,6695.05,903780674,,807
808,2014-04-09 12:04:00,NIFTY,NSE,,,,,6722,6808.7,6705.1,6796.2,1000943977,,808
809,2014-04-10 12:04:00,NIFTY,NSE,,,,,6803.05,6819.05,6777.3,6796.4,1201401340,,809
810,2014-04-11 12:04:00,NIFTY,NSE,,,,,6758.35,6789.35,6743.15,6776.3,985249543,,810
811,2014-04-15 12:04:00,NIFTY,NSE,,,,,6792.7,6813.4,6711.75,6733.1,808708979,,811
812,2014-04-16 12:04:00,NIFTY,NSE,,,,,6727.25,6748.65,6665.15,6675.3,826941577,,812
813,2014-04-17 12:04:00,NIFTY,NSE,,,,,6695.45,6783.05,6684.4,6779.4,831637222,,813
814,2014-04-21 12:04:00,NIFTY,NSE,,,,,6789.25,6825.45,6786.9,6817.65,721157405,,814
815,2014-04-22 12:04:00,NIFTY,NSE,,,,,6822.9,6838,6806.25,6815.35,792764096,,815
816,2014-04-23 12:04:00,NIFTY,NSE,,,,,6823.25,6861.6,6820.75,6840.8,994721592,,816
817,2014-04-25 12:04:00,NIFTY,NSE,,,,,6855.8,6869.85,6772.85,6782.75,871381002,,817
818,2014-04-28 12:04:00,NIFTY,NSE,,,,,6778.55,6786.25,6750.3,6761.25,776700588,,818
819,2014-04-29 12:04:00,NIFTY,NSE,,,,,6769,6779.7,6708.65,6715.25,850106240,,819
820,2014-04-30 12:04:00,NIFTY,NSE,,,,,6724.95,6780.15,6656.8,6696.4,1050538980,,820
821,2014-05-02 12:05:00,NIFTY,NSE,,,,,6709.95,6737.65,6689.5,6694.8,673388419,,821
822,2014-05-05 12:05:00,NIFTY,NSE,,,,,6681.65,6741.05,6680.45,6699.35,641566618,,822
823,2014-05-06 12:05:00,NIFTY,NSE,,,,,6719.25,6743.45,6701.9,6715.3,572132184,,823
824,2014-05-07 12:05:00,NIFTY,NSE,,,,,6708.6,6718.75,6642.9,6652.55,642799976,,824
825,2014-05-08 12:05:00,NIFTY,NSE,,,,,6669.9,6688.4,6638.55,6659.85,596975149,,825
826,2014-05-09 12:05:00,NIFTY,NSE,,,,,6654.15,6871.35,6652.15,6858.8,900217816,,826
827,2014-05-12 12:05:00,NIFTY,NSE,,,,,6863.4,7020.05,6862.9,7014.25,976830210,,827
828,2014-05-13 12:05:00,NIFTY,NSE,,,,,7080,7172.35,7067.15,7108.75,1293579629,,828
829,2014-05-14 12:05:00,NIFTY,NSE,,,,,7112,7142.25,7080.9,7108.75,1173632221,,829
830,2014-05-15 12:05:00,NIFTY,NSE,,,,,7111.3,7152.55,7082.55,7123.15,1038888568,,830
831,2014-05-16 12:05:00,NIFTY,NSE,,,,,7270.2,7563.5,7130.65,7203,1802459782,,831
832,2014-05-19 12:05:00,NIFTY,NSE,,,,,7276.85,7291.1,7193.55,7263.55,1909026978,,832
833,2014-05-20 12:05:00,NIFTY,NSE,,,,,7309.95,7353.65,7247.7,7275.5,1925485036,,833
834,2014-05-21 12:05:00,NIFTY,NSE,,,,,7274.85,7287.15,7206.7,7252.9,1698391386,,834
835,2014-05-22 12:05:00,NIFTY,NSE,,,,,7289.95,7319.55,7258.15,7276.4,1898290353,,835
836,2014-05-23 12:05:00,NIFTY,NSE,,,,,7306.5,7381,7293.9,7367.1,1774573291,,836
837,2014-05-26 12:05:00,NIFTY,NSE,,,,,7428.75,7504,7269.05,7359.05,2105958645,,837
838,2014-05-27 12:05:00,NIFTY,NSE,,,,,7363.1,7372.95,7274.75,7318,1299760495,,838
839,2014-05-28 12:05:00,NIFTY,NSE,,,,,7324.95,7344.75,7302.6,7329.65,1266714081,,839
840,2014-05-29 12:05:00,NIFTY,NSE,,,,,7316.6,7325.4,7224.4,7235.65,1262742505,,840
841,2014-05-30 12:05:00,NIFTY,NSE,,,,,7254.85,7272.5,7118.45,7229.95,1336033745,,841
842,2014-06-02 12:06:00,NIFTY,NSE,,,,,7264.05,7368.6,7239.5,7362.5,1092151095,,842
843,2014-06-03 12:06:00,NIFTY,NSE,,,,,7375.35,7424.95,7342.15,7415.85,1308564619,,843
844,2014-06-04 12:06:00,NIFTY,NSE,,,,,7417.55,7433.3,7391.35,7402.25,1477707020,,844
845,2014-06-05 12:06:00,NIFTY,NSE,,,,,7399.75,7484.7,7360.5,7474.1,1620523923,,845
846,2014-06-06 12:06:00,NIFTY,NSE,,,,,7521.5,7592.7,7497.65,7583.4,1645254158,,846
847,2014-06-09 12:06:00,NIFTY,NSE,,,,,7621.65,7673.7,7580.25,7654.6,1937123181,,847
848,2014-06-10 12:06:00,NIFTY,NSE,,,,,7679.05,7683.2,7579.3,7656.4,1669552152,,848
849,2014-06-12 12:06:00,NIFTY,NSE,,,,,7641.3,7658,7593.8,7649.9,1199732523,,849
850,2014-06-13 12:06:00,NIFTY,NSE,,,,,7668.2,7678.5,7525.35,7542.1,1329551207,,850
851,2014-06-16 12:06:00,NIFTY,NSE,,,,,7534.8,7548.6,7487.55,7533.55,1114206364,,851
852,2014-06-17 12:06:00,NIFTY,NSE,,,,,7525.05,7637.6,7509.25,7631.7,1073378143,,852
853,2014-06-18 12:06:00,NIFTY,NSE,,,,,7636.05,7663,7515.5,7558.2,1349442645,,853
854,2014-06-19 12:06:00,NIFTY,NSE,,,,,7580.05,7606.45,7502.55,7540.7,984248062,,854
855,2014-06-20 12:06:00,NIFTY,NSE,,,,,7543.3,7560.55,7497.3,7511.45,1034854537,,855
856,2014-06-23 12:06:00,NIFTY,NSE,,,,,7514,7534.8,7441.6,7493.35,961528259,,856
857,2014-06-24 12:06:00,NIFTY,NSE,,,,,7515.2,7593.35,7515.2,7580.2,1111126436,,857
858,2014-06-25 12:06:00,NIFTY,NSE,,,,,7588.55,7589.25,7557.05,7569.25,983135896,,858
